EmployeeID;Gender;Age;Education;EducationType;MaritalStatus;TotalCompanies;TotalExperience;DistanceToOffice;Department;Traveltype_last_year;BillingRate;MonthlyIncome;Years_at_Company;Years_InCurrentRole;LastSalaryHike;PotentialReview;PerformanceReview;SatisfactionScore;JobRole_SatisfactionScore;Overall_SatisfactionScore
AB1262;Male;33.0;Masters / PHD;Phycology / Behavior Sciences;Single;4.0;17.0;11.0;BusinessDevelopment;ClientEngagement;132.0;5047.0;14.0;12.0;23.0;High;Exceed Expectations;Promoter;Promoter;Detractor
AB1263;Female;35.0;Masters / PHD;Economics;Single;4.0;12.0;9.0;ClientSolutions;Conference;26.0;15085.3;4.0;;14.0;High;Met Expectations;Detractor;Passive;Passive
AB1264;Male;21.0;Graduation;Economics;Married;1.0;4.0;4.0;ClientSolutions;Conference;120.0;2945.0;4.0;3.0;16.0;High;Met Expectations;Passive;Promoter;Passive
AB1265;Male;30.0;Graduation;Economics;Married;9.0;20.0;10.0;ClientSolutions;Conference;168.0;9138.0;16.0;10.0;16.0;High;Met Expectations;Promoter;Detractor;Promoter
AB1266;Female;33.0;Graduation;Bio-technology;Single;1.0;5.0;21.0;BusinessDevelopment;Conference;161.0;3471.0;;4.0;22.0;High;Exceed Expectations;Passive;Passive;Promoter
AB1267;Female;20.0;Graduation;Economics;Single;1.0;7.0;4.0;BusinessDevelopment;Conference;106.0;4944.0;7.0;5.0;14.0;Medium;Met Expectations;Passive;Promoter;Promoter
AB1268;Female;28.0;Graduation;Marketing / Finance;Single;1.0;12.0;10.0;ClientSolutions;Conference;175.0;9466.0;10.0;9.0;16.0;Medium;Met Expectations;Promoter;Passive;Passive
AB1269;Male;20.0;Under Graduation;Economics;Married;1.0;10.0;26.6;ClientSolutions;Conference;118.0;7200.0;10.0;8.0;16.0;Low;Met Expectations;Passive;Passive;Passive
AB1270;Male;30.0;Graduation;Phycology / Behavior Sciences;Single;8.0;9.0;2.0;ClientSolutions;Conference;163.0;2342.35;0.0;0.0;17.0;Medium;Met Expectations;Promoter;Passive;Passive
AB1271;Male;22.0;Graduation;Marketing / Finance;Married;1.0;1.0;3.0;ClientSolutions;No;54.0;2342.35;0.0;;14.0;High;Met Expectations;Promoter;Promoter;Passive
AB1272;Male;21.0;Graduation;Marketing / Finance;Married;1.0;10.0;2.0;ClientSolutions;Conference;127.0;6022.0;10.0;9.0;15.0;Very High;Met Expectations;Promoter;Promoter;Passive
AB1273;Male;29.0;Masters / PHD;Economics;Divorced;10.0;10.0;26.6;BusinessDevelopment;Conference;199.0;4538.0;;4.0;20.0;High;Met Expectations;Passive;Detractor;Passive
AB1274;Male;25.0;Masters / PHD;Bio-technology;Single;1.0;10.0;4.0;BusinessDevelopment;Conference;143.0;6411.0;10.0;9.0;15.0;Medium;Met Expectations;Promoter;Promoter;Passive
AB1275;Male;23.0;Graduation;Marketing / Finance;Single;1.0;7.0;15.0;ClientSolutions;No;134.0;2382.0;7.0;4.0;16.0;High;Met Expectations;Passive;Passive;Passive
AB1276;Female;36.0;Masters / PHD;Economics;Single;1.0;13.0;1.0;ClientSolutions;Conference;124.0;8376.0;12.0;9.0;16.0;Very High;Met Expectations;Passive;Promoter;Passive
AB1277;Male;34.0;Graduation;Marketing / Finance;Married;10.0;23.0;6.0;ClientSolutions;Conference;169.0;14636.0;17.0;9.0;16.0;High;Met Expectations;Passive;Detractor;Passive
AB1278;Female;25.0;Masters / PHD;Economics;Divorced;1.0;10.0;19.0;Support;MonthlyTravel;64.0;3035.0;9.0;9.0;14.0;High;Met Expectations;Passive;Passive;Passive
AB1279;Female;37.0;Masters / PHD;Marketing / Finance;Divorced;8.0;27.0;15.0;ClientSolutions;Conference;62.0;15085.3;25.0;;16.0;Medium;Met Expectations;Passive;Passive;Promoter
AB1280;Female;48.0;Masters / PHD;Marketing / Finance;Married;5.0;18.0;5.0;ClientSolutions;Conference;65.0;7533.0;;1.0;17.0;High;Met Expectations;Promoter;Promoter;Passive
AB1281;Male;18.0;Under Graduation;Phycology / Behavior Sciences;Married;1.0;7.0;3.0;BusinessDevelopment;Conference;15.0;4624.0;7.0;4.0;19.0;High;Met Expectations;Passive;Detractor;Promoter
AB1282;Female;43.0;Graduation;Economics;Single;9.0;8.0;2.0;ClientSolutions;Conference;160.0;3550.0;3.0;3.0;17.0;Medium;Met Expectations;Passive;Promoter;Passive
AB1283;Male;35.0;Graduation;Economics;Divorced;1.0;33.0;11.0;ClientSolutions;Conference;119.0;15085.3;33.0;13.0;14.0;Medium;Met Expectations;Detractor;Passive;Passive
AB1284;Female;28.0;Graduation;Marketing / Finance;Divorced;5.0;20.0;21.0;ClientSolutions;LongTermProject;16.0;4897.0;14.0;10.0;16.0;High;Met Expectations;Passive;Passive;Passive
AB1285;Female;37.0;Graduation;Marketing / Finance;Married;5.0;17.0;15.0;ClientSolutions;Conference;31.0;9799.0;12.0;9.0;22.0;High;Exceed Expectations;Promoter;Passive;Detractor
AB1286;Male;34.0;Masters / PHD;Economics;Single;3.0;23.0;17.0;ClientSolutions;No;33.0;8545.0;14.0;12.0;20.0;High;Inconsistent;Detractor;Promoter;Detractor
AB1287;Male;32.0;Graduation;Marketing / Finance;Married;5.0;9.0;12.0;ClientSolutions;Conference;60.0;5828.0;;;21.0;High;Exceed Expectations;Promoter;Detractor;Passive
AB1288;Male;24.0;Graduation;Marketing / Finance;Married;3.0;13.0;2.0;BusinessDevelopment;Conference;147.0;7304.0;0.0;0.0;20.0;Medium;Met Expectations;Promoter;Passive;Promoter
AB1289;Male;38.0;Masters / PHD;Economics;Married;7.0;26.0;5.0;BusinessDevelopment;ClientEngagement;87.0;11494.0;23.0;17.0;21.0;Medium;Exceed Expectations;Promoter;Detractor;Passive
AB1290;Female;48.0;Graduation;Economics;Married;5.0;36.0;15.0;BusinessDevelopment;Conference;73.0;15085.3;1.0;0.0;16.0;High;Met Expectations;Promoter;Promoter;Passive
AB1291;Female;34.0;Masters / PHD;Economics;Single;10.0;23.0;2.0;ClientSolutions;Conference;64.0;5954.0;21.0;18.0;14.0;High;Met Expectations;Passive;Passive;Promoter
AB1292;Female;41.0;Graduation;Bio-technology;Single;4.0;36.0;12.0;ClientSolutions;Conference;167.0;14410.0;7.0;3.0;18.0;Medium;Met Expectations;Promoter;Passive;Passive
AB1293;Female;22.0;Graduation;Marketing / Finance;Married;10.0;7.0;8.0;BusinessDevelopment;Conference;157.0;2808.0;1.0;0.0;16.0;Very High;Met Expectations;Passive;Promoter;Passive
AB1294;Male;26.0;Graduation;Marketing / Finance;Single;3.0;13.0;9.0;ClientSolutions;Conference;60.0;12335.0;;3.0;24.0;Very High;Exceed Expectations;Passive;Promoter;Promoter
AB1295;Male;48.0;Masters / PHD;Bio-technology;Married;10.0;25.0;2.0;ClientSolutions;Conference;125.0;2948.0;7.0;;20.0;Medium;Exceed Expectations;Passive;Promoter;Passive
AB1296;Male;20.0;Under Graduation;Marketing / Finance;Married;1.0;1.0;10.0;BusinessDevelopment;Conference;124.0;2342.35;1.0;0.0;22.0;High;Exceed Expectations;Promoter;Passive;Passive
AB1297;Male;31.0;Graduation;Marketing / Finance;Married;4.0;20.0;19.0;ClientSolutions;Conference;101.0;6392.0;1.0;0.0;18.0;Low;Met Expectations;Passive;Promoter;Passive
AB1298;Female;28.0;Graduation;Economics;Married;1.0;13.0;14.0;ClientSolutions;Conference;82.0;3240.0;13.0;12.0;15.0;Medium;Met Expectations;Passive;Promoter;Passive
AB1299;Male;34.0;Graduation;Economics;Divorced;5.0;27.0;10.0;ClientSolutions;LongTermProject;104.0;15085.3;9.0;8.0;16.0;Medium;Met Expectations;Promoter;Detractor;Passive
AB1300;Female;42.0;Masters / PHD;Economics;Married;3.0;13.0;8.0;ClientSolutions;Conference;148.0;3119.0;4.0;3.0;23.0;Very High;Exceed Expectations;Detractor;Promoter;Passive
AB1301;Female;27.0;Graduation;Economics;Single;1.0;8.0;1.0;ClientSolutions;Conference;130.0;7637.0;;0.0;16.0;Medium;Met Expectations;Passive;Promoter;Detractor
AB1302;Male;37.0;Graduation;Economics;Married;7.0;33.0;15.0;ClientSolutions;Conference;172.0;15085.3;5.0;3.0;14.0;High;Met Expectations;Promoter;Passive;Detractor
AB1303;Male;44.0;Masters / PHD;Economics;Single;1.0;35.0;1.0;BusinessDevelopment;Conference;84.0;15085.3;34.0;;17.0;Very High;Met Expectations;Promoter;Detractor;Passive
AB1304;Male;17.0;Graduation;Marketing / Finance;Single;1.0;4.0;3.0;ClientSolutions;Conference;118.0;3570.0;4.0;3.0;18.0;Medium;Met Expectations;Promoter;Passive;Detractor
AB1305;Female;30.0;Graduation;Economics;Married;1.0;21.0;7.0;ClientSolutions;Conference;20.0;15069.0;21.0;14.0;24.0;Very High;Exceed Expectations;Passive;Promoter;Detractor
AB1306;Female;20.0;Graduation;Phycology / Behavior Sciences;Divorced;1.0;8.0;9.0;BusinessDevelopment;Conference;164.0;5404.0;7.0;4.0;22.0;High;Exceed Expectations;Detractor;Passive;Passive
AB1307;Female;26.0;Masters / PHD;Bio-technology;Married;1.0;10.0;6.0;BusinessDevelopment;Conference;170.0;6833.0;10.0;9.0;19.0;High;Met Expectations;Passive;Detractor;Detractor
AB1308;Male;20.0;Graduation;Marketing / Finance;Married;1.0;4.0;10.0;Support;MonthlyTravel;109.0;2383.0;;3.0;16.0;High;Met Expectations;Detractor;Promoter;Promoter
AB1309;Female;20.0;Under Graduation;Economics;Married;1.0;1.0;9.0;ClientSolutions;Conference;161.0;2788.0;1.0;1.0;14.0;High;Met Expectations;Passive;Promoter;Promoter
AB1310;Female;22.0;Graduation;Economics;Single;1.0;9.0;21.0;BusinessDevelopment;ClientEngagement;151.0;10953.0;9.0;9.0;16.0;High;Met Expectations;Passive;Passive;Promoter
AB1311;Male;25.0;Masters / PHD;Marketing / Finance;Divorced;3.0;7.0;15.0;ClientSolutions;Conference;217.0;2632.0;4.0;;16.0;High;Met Expectations;Detractor;Passive;Promoter
AB1312;Male;48.0;Masters / PHD;Economics;Married;5.0;27.0;5.0;ClientSolutions;Conference;213.0;15085.3;4.0;3.0;14.0;High;Met Expectations;Promoter;Passive;Passive
AB1313;Female;21.0;Graduation;Phycology / Behavior Sciences;Married;1.0;7.0;4.0;ClientSolutions;Conference;102.0;2627.0;7.0;5.0;20.0;Medium;Met Expectations;Passive;Passive;Passive
AB1314;Male;18.0;Under Graduation;Economics;Single;1.0;1.0;22.0;BusinessDevelopment;ClientEngagement;65.0;2342.35;1.0;0.0;16.0;Low;Met Expectations;Passive;Promoter;Promoter
AB1315;Male;24.0;Graduation;Economics;Single;10.0;8.0;21.0;ClientSolutions;Conference;156.0;2444.0;;3.0;18.0;High;Met Expectations;Promoter;Promoter;Promoter
AB1316;Male;30.0;Masters / PHD;Bio-technology;Single;10.0;5.0;9.0;BusinessDevelopment;ClientEngagement;198.0;5121.0;0.0;0.0;16.0;High;Met Expectations;Promoter;Promoter;Passive
AB1317;Female;31.0;Graduation;Economics;Single;5.0;13.0;1.0;ClientSolutions;Conference;20.0;8635.0;1.0;0.0;16.0;High;Met Expectations;Passive;Passive;Promoter
AB1318;Male;33.0;Graduation;Economics;Single;4.0;13.0;7.0;ClientSolutions;Conference;161.0;2406.0;5.0;3.0;16.0;High;Met Expectations;Detractor;Detractor;Passive
AB1319;Male;22.0;Graduation;Economics;Married;1.0;8.0;4.0;ClientSolutions;Conference;19.0;6755.0;8.0;;20.0;Very High;Inconsistent;Promoter;Detractor;Passive
AB1320;Female;47.0;Masters / PHD;Economics;Single;3.0;21.0;25.0;ClientSolutions;Conference;116.0;15085.3;1.0;0.0;16.0;High;Met Expectations;Detractor;Promoter;Passive
AB1321;Male;44.0;Graduation;Bio-technology;Married;4.0;16.0;21.0;ClientSolutions;Conference;17.0;5959.0;13.0;9.0;20.0;High;Met Expectations;Passive;Promoter;Promoter
AB1322;Male;20.0;Graduation;Marketing / Finance;Single;3.0;5.0;8.0;ClientSolutions;LongTermProject;46.0;3506.0;;0.0;14.0;Very High;Met Expectations;Passive;Detractor;Passive
AB1323;Female;33.0;Graduation;Bio-technology;Divorced;9.0;9.0;11.0;BusinessDevelopment;Conference;13.0;7531.0;7.0;1.0;15.0;High;Met Expectations;Passive;Passive;Passive
AB1324;Male;34.0;Graduation;Economics;Married;1.0;33.0;26.6;BusinessDevelopment;ClientEngagement;47.0;15085.3;33.0;16.0;15.0;High;Met Expectations;Passive;Promoter;Promoter
AB1325;Male;30.0;Graduation;Economics;Married;1.0;8.0;8.0;Support;Conference;155.0;2598.0;7.0;5.0;21.0;Medium;Exceed Expectations;Detractor;Detractor;Passive
AB1326;Female;33.0;Graduation;Bio-technology;Married;1.0;13.0;5.0;ClientSolutions;Conference;60.0;3729.0;13.0;8.0;16.0;Very High;Met Expectations;Passive;Passive;Passive
AB1327;Male;38.0;Masters / PHD;Bio-technology;Married;9.0;20.0;4.0;BusinessDevelopment;Conference;95.0;11909.0;16.0;;14.0;Medium;Met Expectations;Passive;Promoter;Passive
AB1328;Male;24.0;Graduation;Bio-technology;Divorced;1.0;3.0;10.0;BusinessDevelopment;Conference;132.0;2549.0;3.0;3.0;16.0;High;Met Expectations;Promoter;Passive;Promoter
AB1329;Female;19.0;Graduation;Economics;Married;1.0;1.0;12.0;ClientSolutions;Conference;117.0;2454.0;;0.0;16.0;High;Met Expectations;Promoter;Passive;Detractor
AB1330;Male;39.0;Graduation;Economics;Single;8.0;33.0;1.0;ClientSolutions;Conference;87.0;15085.3;1.0;0.0;15.0;Medium;Met Expectations;Promoter;Promoter;Passive
AB1331;Male;31.0;Graduation;Economics;Divorced;1.0;5.0;7.0;ClientSolutions;LongTermProject;84.0;2892.0;5.0;3.0;14.0;Very High;Met Expectations;Promoter;Passive;Promoter
AB1332;Male;25.0;Graduation;Economics;Married;4.0;13.0;16.0;ClientSolutions;Conference;37.0;5827.0;9.0;0.0;18.0;Very High;Met Expectations;Passive;Passive;Passive
AB1333;Male;34.0;Graduation;Bio-technology;Married;1.0;29.0;4.0;ClientSolutions;Conference;63.0;15085.3;29.0;22.0;14.0;High;Met Expectations;Passive;Promoter;Promoter
AB1334;Male;32.0;Graduation;Marketing / Finance;Married;1.0;12.0;9.0;BusinessDevelopment;Conference;159.0;6023.0;10.0;5.0;15.0;High;Met Expectations;Detractor;Detractor;Promoter
AB1335;Female;24.0;Graduation;Bio-technology;Divorced;1.0;1.0;5.0;ClientSolutions;Conference;72.0;2344.0;1.0;;16.0;Medium;Met Expectations;Promoter;Detractor;Passive
AB1336;Female;30.0;Graduation;Economics;Single;1.0;22.0;1.0;ClientSolutions;Conference;166.0;2350.0;;16.0;15.0;High;Met Expectations;Promoter;Passive;Passive
AB1337;Female;25.0;Graduation;Marketing / Finance;Divorced;3.0;10.0;11.0;BusinessDevelopment;Conference;128.0;7237.0;7.0;3.0;14.0;High;Met Expectations;Passive;Promoter;Promoter
AB1338;Female;38.0;Masters / PHD;Economics;Married;1.0;27.0;1.0;BusinessDevelopment;Conference;210.0;15085.3;26.0;20.0;16.0;High;Inconsistent;Passive;Passive;Promoter
AB1339;Male;29.0;Graduation;Bio-technology;Married;10.0;20.0;1.0;BusinessDevelopment;Conference;75.0;5196.0;14.0;12.0;14.0;High;Met Expectations;Passive;Passive;Passive
AB1340;Female;27.0;Under Graduation;Economics;Married;1.0;10.0;7.0;ClientSolutions;LongTermProject;48.0;4144.0;10.0;4.0;14.0;High;Met Expectations;Passive;Passive;Detractor
AB1341;Male;22.0;Graduation;Marketing / Finance;Divorced;1.0;7.0;1.0;ClientSolutions;Conference;174.0;4211.0;7.0;3.0;14.0;High;Met Expectations;Promoter;Passive;Passive
AB1342;Female;30.0;Graduation;Economics;Married;1.0;13.0;7.0;BusinessDevelopment;Conference;41.0;6260.0;13.0;9.0;14.0;High;Met Expectations;Detractor;Promoter;Detractor
AB1343;Male;30.0;Graduation;Economics;Divorced;1.0;16.0;14.0;ClientSolutions;Conference;41.0;13157.0;;;16.0;Medium;Met Expectations;Passive;Promoter;Passive
AB1344;Male;25.0;Graduation;Economics;Married;1.0;5.0;1.0;ClientSolutions;Conference;39.0;2818.0;5.0;3.0;15.0;Very High;Met Expectations;Promoter;Detractor;Promoter
AB1345;Male;34.0;Masters / PHD;Economics;Married;1.0;7.0;9.0;ClientSolutions;No;203.0;3110.0;7.0;5.0;22.0;Very High;Exceed Expectations;Detractor;Passive;Passive
AB1346;Male;36.0;Masters / PHD;Economics;Married;10.0;18.0;2.0;ClientSolutions;Conference;189.0;7204.0;1.0;0.0;16.0;High;Inconsistent;Promoter;Passive;Passive
AB1347;Female;34.0;Graduation;Marketing / Finance;Divorced;1.0;13.0;2.0;ClientSolutions;Conference;33.0;2873.0;12.0;8.0;14.0;Medium;Exceed Expectations;Promoter;Detractor;Passive
AB1348;Female;16.0;Under Graduation;Marketing / Finance;Single;1.0;4.0;4.0;ClientSolutions;Conference;17.0;3641.0;4.0;3.0;16.0;High;Met Expectations;Passive;Passive;Passive
AB1349;Female;30.0;Graduation;Economics;Married;10.0;13.0;6.0;ClientSolutions;No;52.0;12848.0;10.0;9.0;16.0;Very High;Met Expectations;Detractor;Detractor;Detractor
AB1350;Female;32.0;Graduation;Marketing / Finance;Single;1.0;27.0;6.0;Support;Conference;107.0;15085.3;;9.0;21.0;High;Exceed Expectations;Passive;Promoter;Promoter
AB1351;Male;28.0;Graduation;Bio-technology;Married;1.0;13.0;1.0;BusinessDevelopment;Conference;118.0;7784.0;13.0;;16.0;Medium;Met Expectations;Promoter;Passive;Promoter
AB1352;Female;23.0;Graduation;Marketing / Finance;Married;1.0;1.0;2.0;BusinessDevelopment;Conference;142.0;3161.0;1.0;0.0;20.0;High;Met Expectations;Passive;Passive;Promoter
AB1353;Male;27.0;Graduation;Marketing / Finance;Single;5.0;7.0;23.0;ClientSolutions;Conference;123.0;2567.0;3.0;3.0;20.0;Medium;Exceed Expectations;Detractor;Passive;Passive
AB1354;Female;32.0;Graduation;Marketing / Finance;Married;4.0;21.0;19.0;ClientSolutions;LongTermProject;107.0;4873.0;1.0;1.0;16.0;Medium;Met Expectations;Passive;Promoter;Promoter
AB1355;Male;24.0;Graduation;Economics;Married;1.0;8.0;2.0;ClientSolutions;Conference;161.0;2993.0;7.0;5.0;22.0;High;Exceed Expectations;Passive;Passive;Promoter
AB1356;Male;33.0;Masters / PHD;Phycology / Behavior Sciences;Single;1.0;5.0;8.0;ClientSolutions;Conference;106.0;4393.0;4.0;3.0;18.0;Medium;Met Expectations;Passive;Detractor;Passive
AB1357;Male;35.0;Masters / PHD;Economics;Divorced;1.0;9.0;1.0;ClientSolutions;Conference;167.0;6592.0;;7.0;19.0;Medium;Met Expectations;Detractor;Passive;Passive
AB1358;Male;26.0;Graduation;Economics;Married;1.0;13.0;1.0;ClientSolutions;Conference;66.0;6840.0;13.0;5.0;18.0;High;Met Expectations;Passive;Passive;Passive
AB1359;Male;30.0;Graduation;Phycology / Behavior Sciences;Divorced;9.0;12.0;14.0;ClientSolutions;Conference;80.0;5324.0;1.0;;16.0;High;Met Expectations;Detractor;Passive;Passive
AB1360;Female;41.0;Masters / PHD;Economics;Single;1.0;12.0;11.0;ClientSolutions;LongTermProject;28.0;2722.0;10.0;9.0;20.0;High;Met Expectations;Passive;Promoter;Detractor
AB1361;Male;26.0;Graduation;Economics;Married;1.0;13.0;7.0;ClientSolutions;Conference;129.0;5378.0;13.0;5.0;19.0;High;Met Expectations;Promoter;Passive;Detractor
AB1362;Male;25.0;Graduation;Bio-technology;Single;10.0;4.0;4.0;ClientSolutions;LongTermProject;56.0;2536.0;1.0;0.0;22.0;High;Exceed Expectations;Passive;Promoter;Passive
AB1363;Female;38.0;Masters / PHD;Bio-technology;Divorced;3.0;14.0;10.0;BusinessDevelopment;Conference;99.0;10651.0;1.0;0.0;15.0;Medium;Met Expectations;Detractor;Passive;Passive
AB1364;Male;40.0;Masters / PHD;Economics;Divorced;8.0;12.0;17.0;ClientSolutions;Conference;84.0;5954.0;;4.0;18.0;Very High;Met Expectations;Promoter;Detractor;Passive
AB1365;Female;22.0;Graduation;Bio-technology;Married;1.0;8.0;7.0;BusinessDevelopment;Conference;25.0;6347.0;8.0;3.0;14.0;Medium;Met Expectations;Promoter;Promoter;Promoter
AB1366;Male;29.0;Graduation;Economics;Divorced;8.0;17.0;3.0;ClientSolutions;Conference;124.0;7520.0;7.0;5.0;20.0;Very High;Exceed Expectations;Promoter;Detractor;Detractor
AB1367;Male;23.0;Graduation;Economics;Single;7.0;8.0;22.0;ClientSolutions;Conference;12.0;2342.35;5.0;;16.0;Medium;Met Expectations;Passive;Passive;Passive
AB1368;Female;31.0;Masters / PHD;Economics;Married;8.0;16.0;4.0;ClientSolutions;LongTermProject;83.0;13028.0;13.0;8.0;14.0;High;Met Expectations;Promoter;Passive;Passive
AB1369;Female;22.0;Under Graduation;Economics;Married;1.0;1.0;2.0;BusinessDevelopment;No;94.0;3129.0;1.0;0.0;15.0;High;Met Expectations;Passive;Detractor;Passive
AB1370;Male;36.0;Graduation;Marketing / Finance;Married;1.0;27.0;21.0;ClientSolutions;Conference;164.0;14798.0;26.0;9.0;16.0;High;Met Expectations;Passive;Promoter;Promoter
AB1371;Female;34.0;Graduation;Bio-technology;Married;7.0;30.0;19.0;BusinessDevelopment;ClientEngagement;67.0;14829.0;;5.0;16.0;High;Met Expectations;Passive;Passive;Promoter
AB1372;Female;25.0;Graduation;Marketing / Finance;Single;1.0;16.0;2.0;ClientSolutions;No;135.0;2841.0;14.0;9.0;16.0;High;Met Expectations;Passive;Promoter;Passive
AB1373;Male;46.0;Graduation;Economics;Married;5.0;36.0;24.0;ClientSolutions;Conference;166.0;14695.0;25.0;21.0;15.0;High;Met Expectations;Promoter;Passive;Detractor
AB1374;Male;32.0;Masters / PHD;Economics;Single;1.0;12.0;10.0;ClientSolutions;LongTermProject;64.0;5204.0;12.0;9.0;16.0;Very High;Met Expectations;Passive;Promoter;Detractor
AB1375;Male;24.0;Graduation;Marketing / Finance;Single;10.0;10.0;9.0;BusinessDevelopment;Conference;57.0;6456.0;7.0;;14.0;Medium;Met Expectations;Passive;Passive;Passive
AB1376;Female;30.0;Masters / PHD;Marketing / Finance;Divorced;7.0;12.0;17.0;ClientSolutions;No;172.0;7329.0;7.0;1.0;19.0;High;Met Expectations;Passive;Promoter;Passive
AB1377;Male;17.0;Under Graduation;Economics;Married;1.0;8.0;19.0;ClientSolutions;Conference;123.0;3071.0;7.0;4.0;15.0;Low;Met Expectations;Passive;Passive;Passive
AB1378;Male;48.0;Masters / PHD;Economics;Married;1.0;36.0;1.0;ClientSolutions;Conference;105.0;15085.3;;23.0;16.0;Medium;Met Expectations;Passive;Passive;Detractor
AB1379;Female;48.0;Graduation;Marketing / Finance;Single;5.0;12.0;7.0;ClientSolutions;Conference;139.0;3697.0;1.0;0.0;20.0;Medium;Exceed Expectations;Passive;Passive;Passive
AB1380;Female;47.0;Masters / PHD;Marketing / Finance;Married;1.0;21.0;15.0;ClientSolutions;Conference;71.0;7219.0;20.0;14.0;16.0;High;Inconsistent;Passive;Detractor;Passive
AB1381;Female;16.0;Graduation;Marketing / Finance;Single;1.0;3.0;2.0;BusinessDevelopment;Conference;61.0;2342.35;3.0;3.0;16.0;Medium;Met Expectations;Passive;Passive;Promoter
AB1382;Female;25.0;Graduation;Marketing / Finance;Divorced;10.0;5.0;5.0;ClientSolutions;Conference;57.0;4388.0;3.0;3.0;15.0;Very High;Met Expectations;Detractor;Passive;Passive
AB1383;Female;29.0;Masters / PHD;Bio-technology;Single;7.0;12.0;26.6;BusinessDevelopment;ClientEngagement;50.0;7360.0;8.0;;17.0;Medium;Met Expectations;Passive;Detractor;Passive
AB1384;Male;16.0;Under Graduation;Economics;Married;1.0;5.0;8.0;ClientSolutions;Conference;24.0;2718.0;5.0;4.0;17.0;Low;Met Expectations;Passive;Detractor;Detractor
AB1385;Male;19.0;Under Graduation;Economics;Married;1.0;8.0;11.0;ClientSolutions;Conference;150.0;2342.35;;0.0;16.0;High;Inconsistent;Passive;Detractor;Passive
